# Output of GENECONV for sequence file msa_m0.0010_rc1.0E-7_n100_dual0.05_rep3.fasta
# GENECONV version 1.81a
# Command line:  GENECONV msa_m0.0010_rc1.0E-7_n100_dual0.05_rep3.fasta
#   -inputpath=/shared/homes/13444841/rec-bench/out/santa/n100/
#   msa_m0.0010_rc1.0E-7_n100_dual0.05_rep3.fasta -nolog -Dumptab -Fancy

# msa_m0.0010_rc1.0E-7_n100_dual0.05_rep3.fasta (in default directory): 100 sequences.

"# Options and features: 100 DNA sequences, 1680 aligned bases,"
"#   386 polymorphisms, FASTA format, mismatches in fragments not allowed,"
"#   no groups defined, maxSimPairPval=0.05, maxSimGlobPval=0.05,"
"#   no maxKAPairPval limits, no maxKAGlobPval limits,"
"#   simPvals based on 10,000 permutations,"
"#   global P-values based on BLAST-like global scores,"
"#   fragment limits: minlength=1, minnpolys=2, minscore=2,"
"#   no pairwise fragment lists, starting seed=2089629086,"
"#   contiguous sites with indels are one polymorphism, no indel blocks,"
#   no match (replacement) char in source file.
# Sequence names:  seq_1  seq_2  seq_3  seq_4  seq_5  seq_6  seq_7  seq_8
#   seq_9  seq_10  seq_11  seq_12  seq_13  seq_14  seq_15  seq_16  seq_17
#   seq_18  seq_19  seq_20  seq_21  seq_22  seq_23  seq_24  seq_25  seq_26
#   seq_27  seq_28  seq_29  seq_30  seq_31  seq_32  seq_33  seq_34  seq_35
#   seq_36  seq_37  seq_38  seq_39  seq_40  seq_41  seq_42  seq_43  seq_44
#   seq_45  seq_46  seq_47  seq_48  seq_49  seq_50  seq_51  seq_52  seq_53
#   seq_54  seq_55  seq_56  seq_57  seq_58  seq_59  seq_60  seq_61  seq_62
#   seq_63  seq_64  seq_65  seq_66  seq_67  seq_68  seq_69  seq_70  seq_71
#   seq_72  seq_73  seq_74  seq_75  seq_76  seq_77  seq_78  seq_79  seq_80
#   seq_81  seq_82  seq_83  seq_84  seq_85  seq_86  seq_87  seq_88  seq_89
#   seq_90  seq_91  seq_92  seq_93  seq_94  seq_95  seq_96  seq_97  seq_98
#   seq_99  seq_100
# Paths for reading files: (Default directory)
#   /shared/homes/13444841/rec-bench/out/santa/n100

# No mismatches in fragments (`gscale'=0)
"# Nucleotide codes in data:  T(38,856)  C(50,469)  A(33,794)  G(44,881)"
#   CG/TCAG ratio: 56.76%
# No non-nucleotide characters in data.
# 386 polymorphic and 1294 monomorphic sites with no indels.
# No single polymorphic sites with indels.
# No indel blocks with more than one site.
# 386 polymorphisms to be permuted.
# 
# Comparisons without any fragments (NUCLEOTIDES):
#   seq_20 (outer sequence frags): No sites are unique.
#   seq_23 (outer sequence frags): No sites are unique.
#   seq_72 (outer sequence frags): No sites are unique.
#   seq_77 (outer sequence frags): No sites are unique.
#   seq_92 (outer sequence frags): No sites are unique.
#   seq_98 (outer sequence frags): No sites are unique.
# 
# The starting random number seed is  2089629086.
"# Simulated P-values are based on 10,000 permutations."
# Maximum BLAST-like scores:
# Inner	Global	Sim	S.D.s above	S.D. of	
#   frags	Score	P-value	sim. mean	sims	
# SCORE	 18.236	     0.0000	     10.88	     1.1075	
# OuterSeq
#   frags	  3.766	     0.3940	      0.66	     1.6149	

# Global lists: 1112 I and no O significant fragments
# Pairwise lists: No fragments listed
"#  where I means inner pair, O is outer seq, A is outer pair, and"
#  G means outer group (fragments).
# Global P-values are based on BLAST-like global scores.

# Fragment offsets and lengths are in nucleotides.
# Bases other than `TCAGU' are treated as indels
#   for the purpose of generating polymorphisms.
# Bases other than `TCAGURYMWSKBDHVNX' are treated as indels
#   for the purpose of computing unaligned offsets.


"# Global inner fragments (386 polymorphisms, 1680 aligned bases):"
# (Inner fragments are runs of matching sites.)
# (Sim and BC KA P-values are corrected for multiple comparisons.)
# (Fragments are listed only if Sim P-value <= 0.05.)
# See earlier in the file for the full restrictions on fragments.

# NOTE: 3.14e-04 means 3.14 x 10^{-4} or 0.000314.
# BC KA means Bonferroni-corrected KA (BLAST-like) Pvalues.
# KA Pvalues are NOT corrected for multiple pairwise comparisons.
"# In the following table, BC Pvalues are KA Pvalues multiplied by 4950."
# Num Poly  is the number of polymorphic sites in the fragment.
# Num Dif   is the number of mismatches within the fragment.
# Tot Difs  is the total number of mismatches between two sequences.
# MisM Pen  is the penalty per mismatch for these two sequences.

# Frag	Sequence	Sim	BC KA		Aligned Offsets			In Seq1			In Seq2		Num	Num	Total	Mismatch	
#   type	Names	Pvalue	Pvalue	Begin	End	Length	Begin	End	Length	Begin	End	Length	Poly	Dif	Diffs	Penalty	
GI	seq_20;seq_92	0.0000	5.95e-05	689	1680	992	689	1680	992	689	1680	992	163	0	49	None	
GI	seq_78;seq_92	0.0000	1.26e-04	683	1680	998	683	1680	998	683	1680	998	168	0	46	None	
GI	seq_20;seq_39	0.0000	1.71e-04	690	1680	991	690	1680	991	690	1680	991	162	0	47	None	
GI	seq_21;seq_92	0.0000	2.01e-04	683	1680	998	683	1680	998	683	1680	998	168	0	45	None	
GI	seq_40;seq_78	0.0000	2.01e-04	683	1680	998	683	1680	998	683	1680	998	168	0	45	None	
GI	seq_39;seq_68	0.0000	2.10e-04	715	1680	966	715	1680	966	715	1680	966	157	0	48	None	
GI	seq_68;seq_92	0.0000	2.10e-04	715	1680	966	715	1680	966	715	1680	966	157	0	48	None	
GI	seq_8;seq_92	0.0000	2.58e-04	685	1680	996	685	1680	996	685	1680	996	166	0	45	None	
GI	seq_34;seq_92	0.0000	2.58e-04	685	1680	996	685	1680	996	685	1680	996	166	0	45	None	
GI	seq_21;seq_40	0.0000	3.22e-04	683	1680	998	683	1680	998	683	1680	998	168	0	44	None	
GI	seq_63;seq_92	0.0000	3.22e-04	683	1680	998	683	1680	998	683	1680	998	168	0	44	None	
GI	seq_39;seq_98	0.0000	4.24e-04	690	1680	991	690	1680	991	690	1680	991	162	0	45	None	
GI	seq_49;seq_96	0.0000	4.74e-04	674	1680	1007	674	1680	1007	674	1680	1007	177	0	41	None	
GI	seq_4;seq_39	0.0000	4.79e-04	693	1680	988	693	1680	988	693	1680	988	161	0	45	None	
GI	seq_4;seq_92	0.0000	4.79e-04	693	1680	988	693	1680	988	693	1680	988	161	0	45	None	
GI	seq_40;seq_68	0.0000	5.07e-04	715	1680	966	715	1680	966	715	1680	966	157	0	46	None	
GI	seq_33;seq_92	0.0000	5.14e-04	683	1680	998	683	1680	998	683	1680	998	168	0	43	None	
GI	seq_40;seq_63	0.0000	5.14e-04	683	1680	998	683	1680	998	683	1680	998	168	0	43	None	
GI	seq_40;seq_96	0.0000	5.14e-04	683	1680	998	683	1680	998	683	1680	998	168	0	43	None	
GI	seq_77;seq_92	0.0000	5.14e-04	683	1680	998	683	1680	998	683	1680	998	168	0	43	None	
GI	seq_20;seq_40	0.0000	5.90e-04	689	1680	992	689	1680	992	689	1680	992	163	0	44	None	
GI	seq_40;seq_98	0.0000	6.51e-04	685	1680	996	685	1680	996	685	1680	996	166	0	43	None	
GI	seq_92;seq_98	0.0000	6.51e-04	685	1680	996	685	1680	996	685	1680	996	166	0	43	None	
GI	seq_39;seq_78	0.0000	6.65e-04	690	1680	991	690	1680	991	690	1680	991	162	0	44	None	
GI	seq_27;seq_43	0.0000	7.34e-04	864	1680	817	864	1680	817	864	1680	817	126	0	56	None	
GI	seq_4;seq_40	0.0000	7.51e-04	693	1680	988	693	1680	988	693	1680	988	161	0	44	None	
GI	seq_68;seq_100	0.0000	7.87e-04	715	1680	966	715	1680	966	715	1680	966	157	0	45	None	
GI	seq_33;seq_40	0.0000	8.18e-04	683	1680	998	683	1680	998	683	1680	998	168	0	42	None	
GI	seq_35;seq_78	0.0000	8.18e-04	683	1680	998	683	1680	998	683	1680	998	168	0	42	None	
GI	seq_40;seq_77	0.0000	8.18e-04	683	1680	998	683	1680	998	683	1680	998	168	0	42	None	
GI	seq_92;seq_96	0.0000	8.18e-04	683	1680	998	683	1680	998	683	1680	998	168	0	42	None	
GI	seq_20;seq_82	0.0000	9.10e-04	790	1680	891	790	1680	891	790	1680	891	140	0	50	None	
GI	seq_20;seq_35	0.0000	9.27e-04	689	1680	992	689	1680	992	689	1680	992	163	0	43	None	
GI	seq_8;seq_40	0.0000	1.03e-03	685	1680	996	685	1680	996	685	1680	996	166	0	42	None	
GI	seq_34;seq_40	0.0000	1.03e-03	685	1680	996	685	1680	996	685	1680	996	166	0	42	None	
GI	seq_5;seq_92	0.0000	1.04e-03	690	1680	991	690	1680	991	690	1680	991	162	0	43	None	
GI	seq_8;seq_39	0.0000	1.04e-03	690	1680	991	690	1680	991	690	1680	991	162	0	43	None	
GI	seq_21;seq_39	0.0000	1.04e-03	690	1680	991	690	1680	991	690	1680	991	162	0	43	None	
GI	seq_34;seq_39	0.0000	1.04e-03	690	1680	991	690	1680	991	690	1680	991	162	0	43	None	
GI	seq_21;seq_49	0.0000	1.07e-03	677	1680	1004	677	1680	1004	677	1680	1004	174	0	40	None	
GI	seq_59;seq_68	0.0000	1.13e-03	836	1680	845	836	1680	845	836	1680	845	133	0	52	None	
