# Output of GENECONV for sequence file msa_m0.0010_rc0.0000010_n100_dual0.05_rep2.fasta
# GENECONV version 1.81a
# Command line:  GENECONV msa_m0.0010_rc0.0000010_n100_dual0.05_rep2.fasta
#   -inputpath=/shared/homes/13444841/rec-bench/out/santa/n100/
#   msa_m0.0010_rc0.0000010_n100_dual0.05_rep2.fasta -nolog -Dumptab
#   -Fancy

# msa_m0.0010_rc0.0000010_n100_dual0.05_rep2.fasta (in default directory): 100 sequences.

"# Options and features: 100 DNA sequences, 1680 aligned bases,"
"#   373 polymorphisms, FASTA format, mismatches in fragments not allowed,"
"#   no groups defined, maxSimPairPval=0.05, maxSimGlobPval=0.05,"
"#   no maxKAPairPval limits, no maxKAGlobPval limits,"
"#   simPvals based on 10,000 permutations,"
"#   global P-values based on BLAST-like global scores,"
"#   fragment limits: minlength=1, minnpolys=2, minscore=2,"
"#   no pairwise fragment lists, starting seed=2089629086,"
"#   contiguous sites with indels are one polymorphism, no indel blocks,"
#   no match (replacement) char in source file.
# Sequence names:  seq_1  seq_2  seq_3  seq_4  seq_5  seq_6  seq_7  seq_8
#   seq_9  seq_10  seq_11  seq_12  seq_13  seq_14  seq_15  seq_16  seq_17
#   seq_18  seq_19  seq_20  seq_21  seq_22  seq_23  seq_24  seq_25  seq_26
#   seq_27  seq_28  seq_29  seq_30  seq_31  seq_32  seq_33  seq_34  seq_35
#   seq_36  seq_37  seq_38  seq_39  seq_40  seq_41  seq_42  seq_43  seq_44
#   seq_45  seq_46  seq_47  seq_48  seq_49  seq_50  seq_51  seq_52  seq_53
#   seq_54  seq_55  seq_56  seq_57  seq_58  seq_59  seq_60  seq_61  seq_62
#   seq_63  seq_64  seq_65  seq_66  seq_67  seq_68  seq_69  seq_70  seq_71
#   seq_72  seq_73  seq_74  seq_75  seq_76  seq_77  seq_78  seq_79  seq_80
#   seq_81  seq_82  seq_83  seq_84  seq_85  seq_86  seq_87  seq_88  seq_89
#   seq_90  seq_91  seq_92  seq_93  seq_94  seq_95  seq_96  seq_97  seq_98
#   seq_99  seq_100
# Paths for reading files: (Default directory)
#   /shared/homes/13444841/rec-bench/out/santa/n100

# No mismatches in fragments (`gscale'=0)
"# Nucleotide codes in data:  T(38,408)  C(50,953)  A(33,894)  G(44,745)"
#   CG/TCAG ratio: 56.96%
# No non-nucleotide characters in data.
# 373 polymorphic and 1307 monomorphic sites with no indels.
# No single polymorphic sites with indels.
# No indel blocks with more than one site.
# 373 polymorphisms to be permuted.
# 
# Comparisons without any fragments (NUCLEOTIDES):
#   seq_12 (outer sequence frags): No sites are unique.
#   seq_25 (outer sequence frags): No sites are unique.
#   seq_26 (outer sequence frags): No sites are unique.
#   seq_39 (outer sequence frags): No sites are unique.
#   seq_44 (outer sequence frags): No sites are unique.
#   seq_45 (outer sequence frags): No sites are unique.
#   seq_47 (outer sequence frags): No sites are unique.
#   seq_50 (outer sequence frags): No sites are unique.
#   seq_52 (outer sequence frags): No sites are unique.
#   seq_55 (outer sequence frags): No sites are unique.
#   seq_65 (outer sequence frags): No sites are unique.
#   seq_66 (outer sequence frags): No sites are unique.
#   seq_69 (outer sequence frags): No sites are unique.
#   seq_79 (outer sequence frags): No sites are unique.
# 
# The starting random number seed is  2089629086.
"# Simulated P-values are based on 10,000 permutations."
# Maximum BLAST-like scores:
# Inner	Global	Sim	S.D.s above	S.D. of	
#   frags	Score	P-value	sim. mean	sims	
# SCORE	 15.616	     0.0000	      8.71	     1.0828	
# OuterSeq
#   frags	  4.541	     0.1540	      1.22	     1.5958	

# Global lists: 367 I and no O significant fragments
# Pairwise lists: No fragments listed
"#  where I means inner pair, O is outer seq, A is outer pair, and"
#  G means outer group (fragments).
# Global P-values are based on BLAST-like global scores.

# Fragment offsets and lengths are in nucleotides.
# Bases other than `TCAGU' are treated as indels
#   for the purpose of generating polymorphisms.
# Bases other than `TCAGURYMWSKBDHVNX' are treated as indels
#   for the purpose of computing unaligned offsets.


"# Global inner fragments (373 polymorphisms, 1680 aligned bases):"
# (Inner fragments are runs of matching sites.)
# (Sim and BC KA P-values are corrected for multiple comparisons.)
# (Fragments are listed only if Sim P-value <= 0.05.)
# See earlier in the file for the full restrictions on fragments.

# NOTE: 3.14e-04 means 3.14 x 10^{-4} or 0.000314.
# BC KA means Bonferroni-corrected KA (BLAST-like) Pvalues.
# KA Pvalues are NOT corrected for multiple pairwise comparisons.
"# In the following table, BC Pvalues are KA Pvalues multiplied by 4950."
# Num Poly  is the number of polymorphic sites in the fragment.
# Num Dif   is the number of mismatches within the fragment.
# Tot Difs  is the total number of mismatches between two sequences.
# MisM Pen  is the penalty per mismatch for these two sequences.

# Frag	Sequence	Sim	BC KA		Aligned Offsets			In Seq1			In Seq2		Num	Num	Total	Mismatch	
#   type	Names	Pvalue	Pvalue	Begin	End	Length	Begin	End	Length	Begin	End	Length	Poly	Dif	Diffs	Penalty	
GI	seq_32;seq_56	0.0000	8.18e-04	686	1680	995	686	1680	995	686	1680	995	166	0	41	None	
GI	seq_47;seq_56	0.0000	8.18e-04	686	1680	995	686	1680	995	686	1680	995	166	0	41	None	
GI	seq_56;seq_72	0.0000	8.18e-04	686	1680	995	686	1680	995	686	1680	995	166	0	41	None	
GI	seq_85;seq_90	0.0000	1.30e-03	690	1680	991	690	1680	991	690	1680	991	162	0	41	None	
GI	seq_19;seq_56	0.0000	1.64e-03	683	1619	937	683	1619	937	683	1619	937	160	0	41	None	
GI	seq_46;seq_56	0.0000	1.65e-03	688	1680	993	688	1680	993	688	1680	993	164	0	40	None	
GI	seq_44;seq_81	0.0000	1.85e-03	689	1680	992	689	1680	992	689	1680	992	163	0	40	None	
GI	seq_19;seq_46	0.0000	1.89e-03	688	1619	932	688	1619	932	688	1619	932	155	0	42	None	
GI	seq_26;seq_56	0.0000	2.08e-03	686	1621	936	686	1621	936	686	1621	936	158	0	41	None	
GI	seq_12;seq_46	0.0000	3.28e-03	690	1680	991	690	1680	991	690	1680	991	162	0	39	None	
GI	seq_12;seq_56	0.0000	3.28e-03	690	1680	991	690	1680	991	690	1680	991	162	0	39	None	
GI	seq_56;seq_62	0.0000	3.28e-03	690	1680	991	690	1680	991	690	1680	991	162	0	39	None	
GI	seq_52;seq_56	0.0000	4.18e-03	688	1680	993	688	1680	993	688	1680	993	164	0	38	None	
GI	seq_7;seq_81	0.0000	4.66e-03	689	1680	992	689	1680	992	689	1680	992	163	0	38	None	
GI	seq_18;seq_81	0.0000	4.66e-03	689	1680	992	689	1680	992	689	1680	992	163	0	38	None	
GI	seq_72;seq_81	0.0000	4.66e-03	689	1680	992	689	1680	992	689	1680	992	163	0	38	None	
GI	seq_46;seq_57	0.0000	5.13e-03	690	1621	932	690	1621	932	690	1621	932	154	0	40	None	
GI	seq_56;seq_57	0.0000	5.13e-03	690	1621	932	690	1621	932	690	1621	932	154	0	40	None	
GI	seq_19;seq_81	0.0000	5.13e-03	689	1619	931	689	1619	931	689	1619	931	154	0	40	None	
GI	seq_7;seq_56	0.0000	6.85e-03	678	1680	1003	678	1680	1003	678	1680	1003	173	0	35	None	
GI	seq_44;seq_56	0.0000	7.01e-03	684	1680	997	684	1680	997	684	1680	997	168	0	36	None	
GI	seq_19;seq_48	0.0000	7.10e-03	688	1619	932	688	1619	932	688	1619	932	155	0	39	None	
GI	seq_19;seq_44	0.0000	7.16e-03	684	1619	936	684	1619	936	684	1619	936	159	0	38	None	
GI	seq_32;seq_81	0.0000	7.37e-03	689	1680	992	689	1680	992	689	1680	992	163	0	37	None	
GI	seq_47;seq_81	0.0000	7.37e-03	689	1680	992	689	1680	992	689	1680	992	163	0	37	None	
GI	seq_12;seq_81	0.0000	8.18e-03	690	1680	991	690	1680	991	690	1680	991	162	0	37	None	
GI	seq_44;seq_72	0.0000	8.59e-03	686	1680	995	686	1680	995	686	1680	995	166	0	36	None	
GI	seq_56;seq_68	0.0000	9.43e-03	783	1680	898	783	1680	898	783	1680	898	145	0	41	None	
GI	seq_48;seq_72	0.0000	1.05e-02	688	1680	993	688	1680	993	688	1680	993	164	0	36	None	
GI	seq_18;seq_44	0.0000	1.12e-02	684	1680	997	684	1680	997	684	1680	997	168	0	35	None	
GI	seq_46;seq_81	0.0000	1.16e-02	689	1680	992	689	1680	992	689	1680	992	163	0	36	None	
GI	seq_57;seq_81	0.0000	1.22e-02	690	1621	932	690	1621	932	690	1621	932	154	0	38	None	
GI	seq_12;seq_48	0.0000	1.29e-02	690	1680	991	690	1680	991	690	1680	991	162	0	36	None	
GI	seq_12;seq_19	0.0000	1.36e-02	690	1619	930	690	1619	930	690	1619	930	153	0	38	None	
GI	seq_19;seq_21	0.0000	1.40e-02	686	1479	794	686	1479	794	686	1479	794	135	0	43	None	
GI	seq_44;seq_46	0.0000	1.66e-02	688	1680	993	688	1680	993	688	1680	993	164	0	35	None	
GI	seq_48;seq_56	0.0000	1.66e-02	688	1680	993	688	1680	993	688	1680	993	164	0	35	None	
GI	seq_26;seq_81	0.0000	1.70e-02	689	1621	933	689	1621	933	689	1621	933	155	0	37	None	
GI	seq_18;seq_56	0.0000	1.79e-02	678	1680	1003	678	1680	1003	678	1680	1003	173	0	33	None	
GI	seq_48;seq_81	0.0000	1.83e-02	689	1680	992	689	1680	992	689	1680	992	163	0	35	None	
GI	seq_56;seq_81	0.0000	1.83e-02	689	1680	992	689	1680	992	689	1680	992	163	0	35	None	
GI	seq_48;seq_57	0.0000	1.89e-02	690	1621	932	690	1621	932	690	1621	932	154	0	37	None	
GI	seq_32;seq_44	0.0000	2.17e-02	686	1680	995	686	1680	995	686	1680	995	166	0	34	None	
GI	seq_44;seq_47	0.0000	2.17e-02	686	1680	995	686	1680	995	686	1680	995	166	0	34	None	
