# Output of GENECONV for sequence file msa_m0.0010_rc0.0000010_n100_dual0.05_rep3.fasta
# GENECONV version 1.81a
# Command line:  GENECONV msa_m0.0010_rc0.0000010_n100_dual0.05_rep3.fasta
#   -inputpath=/shared/homes/13444841/rec-bench/out/santa/n100/
#   msa_m0.0010_rc0.0000010_n100_dual0.05_rep3.fasta -nolog -Dumptab
#   -Fancy

# msa_m0.0010_rc0.0000010_n100_dual0.05_rep3.fasta (in default directory): 100 sequences.

"# Options and features: 100 DNA sequences, 1680 aligned bases,"
"#   353 polymorphisms, FASTA format, mismatches in fragments not allowed,"
"#   no groups defined, maxSimPairPval=0.05, maxSimGlobPval=0.05,"
"#   no maxKAPairPval limits, no maxKAGlobPval limits,"
"#   simPvals based on 10,000 permutations,"
"#   global P-values based on BLAST-like global scores,"
"#   fragment limits: minlength=1, minnpolys=2, minscore=2,"
"#   no pairwise fragment lists, starting seed=2089629086,"
"#   contiguous sites with indels are one polymorphism, no indel blocks,"
#   no match (replacement) char in source file.
# Sequence names:  seq_1  seq_2  seq_3  seq_4  seq_5  seq_6  seq_7  seq_8
#   seq_9  seq_10  seq_11  seq_12  seq_13  seq_14  seq_15  seq_16  seq_17
#   seq_18  seq_19  seq_20  seq_21  seq_22  seq_23  seq_24  seq_25  seq_26
#   seq_27  seq_28  seq_29  seq_30  seq_31  seq_32  seq_33  seq_34  seq_35
#   seq_36  seq_37  seq_38  seq_39  seq_40  seq_41  seq_42  seq_43  seq_44
#   seq_45  seq_46  seq_47  seq_48  seq_49  seq_50  seq_51  seq_52  seq_53
#   seq_54  seq_55  seq_56  seq_57  seq_58  seq_59  seq_60  seq_61  seq_62
#   seq_63  seq_64  seq_65  seq_66  seq_67  seq_68  seq_69  seq_70  seq_71
#   seq_72  seq_73  seq_74  seq_75  seq_76  seq_77  seq_78  seq_79  seq_80
#   seq_81  seq_82  seq_83  seq_84  seq_85  seq_86  seq_87  seq_88  seq_89
#   seq_90  seq_91  seq_92  seq_93  seq_94  seq_95  seq_96  seq_97  seq_98
#   seq_99  seq_100
# Paths for reading files: (Default directory)
#   /shared/homes/13444841/rec-bench/out/santa/n100

# No mismatches in fragments (`gscale'=0)
"# Nucleotide codes in data:  T(38,872)  C(50,527)  A(33,906)  G(44,695)"
#   CG/TCAG ratio: 56.68%
# No non-nucleotide characters in data.
# 353 polymorphic and 1327 monomorphic sites with no indels.
# No single polymorphic sites with indels.
# No indel blocks with more than one site.
# 353 polymorphisms to be permuted.
# 
# Comparisons without any fragments (NUCLEOTIDES):
#   seq_5 (outer sequence frags): No sites are unique.
#   seq_32 (outer sequence frags): No sites are unique.
#   seq_39 (outer sequence frags): No sites are unique.
#   seq_44 (outer sequence frags): No sites are unique.
#   seq_46 (outer sequence frags): No sites are unique.
#   seq_56 (outer sequence frags): No sites are unique.
#   seq_58 (outer sequence frags): No sites are unique.
#   seq_64 (outer sequence frags): No sites are unique.
#   seq_66 (outer sequence frags): No sites are unique.
#   seq_70 (outer sequence frags): No sites are unique.
#   seq_74 (outer sequence frags): No sites are unique.
#   seq_78 (outer sequence frags): No sites are unique.
#   seq_81 (outer sequence frags): No sites are unique.
#   seq_95 (outer sequence frags): No sites are unique.
# 
# The starting random number seed is  2089629086.
"# Simulated P-values are based on 10,000 permutations."
# Maximum BLAST-like scores:
# Inner	Global	Sim	S.D.s above	S.D. of	
#   frags	Score	P-value	sim. mean	sims	
# SCORE	 16.416	     0.0000	      9.75	     1.0782	
# OuterSeq
#   frags	  3.678	     0.4024	      0.65	     1.6082	

# Global lists: 447 I and no O significant fragments
# Pairwise lists: No fragments listed
"#  where I means inner pair, O is outer seq, A is outer pair, and"
#  G means outer group (fragments).
# Global P-values are based on BLAST-like global scores.

# Fragment offsets and lengths are in nucleotides.
# Bases other than `TCAGU' are treated as indels
#   for the purpose of generating polymorphisms.
# Bases other than `TCAGURYMWSKBDHVNX' are treated as indels
#   for the purpose of computing unaligned offsets.


"# Global inner fragments (353 polymorphisms, 1680 aligned bases):"
# (Inner fragments are runs of matching sites.)
# (Sim and BC KA P-values are corrected for multiple comparisons.)
# (Fragments are listed only if Sim P-value <= 0.05.)
# See earlier in the file for the full restrictions on fragments.

# NOTE: 3.14e-04 means 3.14 x 10^{-4} or 0.000314.
# BC KA means Bonferroni-corrected KA (BLAST-like) Pvalues.
# KA Pvalues are NOT corrected for multiple pairwise comparisons.
"# In the following table, BC Pvalues are KA Pvalues multiplied by 4950."
# Num Poly  is the number of polymorphic sites in the fragment.
# Num Dif   is the number of mismatches within the fragment.
# Tot Difs  is the total number of mismatches between two sequences.
# MisM Pen  is the penalty per mismatch for these two sequences.

# Frag	Sequence	Sim	BC KA		Aligned Offsets			In Seq1			In Seq2		Num	Num	Total	Mismatch	
#   type	Names	Pvalue	Pvalue	Begin	End	Length	Begin	End	Length	Begin	End	Length	Poly	Dif	Diffs	Penalty	
GI	seq_5;seq_7	0.0000	3.67e-04	689	1680	992	689	1680	992	689	1680	992	145	0	46	None	
GI	seq_7;seq_28	0.0000	3.67e-04	689	1680	992	689	1680	992	689	1680	992	145	0	46	None	
GI	seq_7;seq_96	0.0000	5.54e-04	775	1680	906	775	1680	906	775	1680	906	136	0	48	None	
GI	seq_7;seq_66	0.0000	5.76e-04	689	1680	992	689	1680	992	689	1680	992	145	0	45	None	
GI	seq_7;seq_78	0.0000	5.76e-04	689	1680	992	689	1680	992	689	1680	992	145	0	45	None	
GI	seq_5;seq_31	0.0000	9.01e-04	689	1680	992	689	1680	992	689	1680	992	145	0	44	None	
GI	seq_5;seq_50	0.0000	9.01e-04	689	1680	992	689	1680	992	689	1680	992	145	0	44	None	
GI	seq_28;seq_31	0.0000	9.01e-04	689	1680	992	689	1680	992	689	1680	992	145	0	44	None	
GI	seq_28;seq_50	0.0000	9.01e-04	689	1680	992	689	1680	992	689	1680	992	145	0	44	None	
GI	seq_31;seq_96	0.0000	1.29e-03	775	1680	906	775	1680	906	775	1680	906	136	0	46	None	
GI	seq_50;seq_96	0.0000	1.29e-03	775	1680	906	775	1680	906	775	1680	906	136	0	46	None	
GI	seq_5;seq_64	0.0000	1.41e-03	689	1680	992	689	1680	992	689	1680	992	145	0	43	None	
GI	seq_28;seq_64	0.0000	1.41e-03	689	1680	992	689	1680	992	689	1680	992	145	0	43	None	
GI	seq_31;seq_66	0.0000	1.41e-03	689	1680	992	689	1680	992	689	1680	992	145	0	43	None	
GI	seq_31;seq_78	0.0000	1.41e-03	689	1680	992	689	1680	992	689	1680	992	145	0	43	None	
GI	seq_50;seq_66	0.0000	1.41e-03	689	1680	992	689	1680	992	689	1680	992	145	0	43	None	
GI	seq_50;seq_78	0.0000	1.41e-03	689	1680	992	689	1680	992	689	1680	992	145	0	43	None	
GI	seq_48;seq_63	0.0000	1.59e-03	689	1531	843	689	1531	843	689	1531	843	121	0	51	None	
GI	seq_64;seq_96	0.0000	1.96e-03	775	1680	906	775	1680	906	775	1680	906	136	0	45	None	
GI	seq_64;seq_66	0.0000	2.19e-03	689	1680	992	689	1680	992	689	1680	992	145	0	42	None	
GI	seq_64;seq_78	0.0000	2.19e-03	689	1680	992	689	1680	992	689	1680	992	145	0	42	None	
GI	seq_7;seq_36	0.0000	2.82e-03	698	1680	983	698	1680	983	698	1680	983	143	0	42	None	
GI	seq_7;seq_21	0.0000	5.09e-03	802	1680	879	802	1680	879	802	1680	879	132	0	44	None	
GI	seq_7;seq_72	0.0000	6.70e-03	689	1564	876	689	1564	876	689	1564	876	127	0	45	None	
GI	seq_36;seq_50	0.0000	6.73e-03	698	1680	983	698	1680	983	698	1680	983	143	0	40	None	
GI	seq_7;seq_25	0.0000	8.19e-03	689	1680	992	689	1680	992	689	1680	992	145	0	39	None	
GI	seq_5;seq_60	0.0000	1.12e-02	684	1680	997	684	1680	997	684	1680	997	150	0	37	None	
GI	seq_28;seq_60	0.0000	1.12e-02	684	1680	997	684	1680	997	684	1680	997	150	0	37	None	
GI	seq_21;seq_31	0.0000	1.14e-02	802	1680	879	802	1680	879	802	1680	879	132	0	42	None	
GI	seq_21;seq_50	0.0000	1.14e-02	802	1680	879	802	1680	879	802	1680	879	132	0	42	None	
GI	seq_28;seq_70	0.0000	1.25e-02	685	1680	996	685	1680	996	685	1680	996	149	0	37	None	
GI	seq_7;seq_71	0.0000	1.29e-02	845	1680	836	845	1680	836	845	1680	836	125	0	44	None	
GI	seq_31;seq_72	0.0000	1.46e-02	689	1564	876	689	1564	876	689	1564	876	127	0	43	None	
GI	seq_50;seq_72	0.0000	1.46e-02	689	1564	876	689	1564	876	689	1564	876	127	0	43	None	
GI	seq_31;seq_36	0.0000	1.59e-02	698	1680	983	698	1680	983	698	1680	983	143	0	38	None	
GI	seq_7;seq_30	0.0001	1.69e-02	689	1536	848	689	1536	848	689	1536	848	123	0	44	None	
GI	seq_21;seq_64	0.0001	1.70e-02	802	1680	879	802	1680	879	802	1680	879	132	0	41	None	
GI	seq_7;seq_32	0.0001	1.75e-02	684	1680	997	684	1680	997	684	1680	997	150	0	36	None	
GI	seq_60;seq_66	0.0001	1.75e-02	684	1680	997	684	1680	997	684	1680	997	150	0	36	None	
GI	seq_60;seq_78	0.0001	1.75e-02	684	1680	997	684	1680	997	684	1680	997	150	0	36	None	
GI	seq_25;seq_31	0.0001	1.95e-02	689	1680	992	689	1680	992	689	1680	992	145	0	37	None	
GI	seq_25;seq_50	0.0001	1.95e-02	689	1680	992	689	1680	992	689	1680	992	145	0	37	None	
GI	seq_66;seq_70	0.0001	1.95e-02	685	1680	996	685	1680	996	685	1680	996	149	0	36	None	
GI	seq_66;seq_74	0.0001	1.95e-02	685	1680	996	685	1680	996	685	1680	996	149	0	36	None	
GI	seq_70;seq_78	0.0001	1.95e-02	685	1680	996	685	1680	996	685	1680	996	149	0	36	None	
GI	seq_74;seq_78	0.0001	1.95e-02	685	1680	996	685	1680	996	685	1680	996	149	0	36	None	
GI	seq_64;seq_72	0.0001	2.14e-02	689	1564	876	689	1564	876	689	1564	876	127	0	42	None	
GI	seq_7;seq_91	0.0001	2.15e-02	711	1566	856	711	1566	856	711	1566	856	124	0	43	None	
GI	seq_60;seq_96	0.0001	2.35e-02	775	1680	906	775	1680	906	775	1680	906	136	0	39	None	
GI	seq_70;seq_96	0.0001	2.35e-02	775	1680	906	775	1680	906	775	1680	906	136	0	39	None	
GI	seq_74;seq_96	0.0001	2.35e-02	775	1680	906	775	1680	906	775	1680	906	136	0	39	None	
GI	seq_36;seq_64	0.0001	2.43e-02	698	1680	983	698	1680	983	698	1680	983	143	0	37	None	
GI	seq_5;seq_81	0.0001	2.69e-02	688	1680	993	688	1680	993	688	1680	993	146	0	36	None	
GI	seq_28;seq_81	0.0001	2.69e-02	688	1680	993	688	1680	993	688	1680	993	146	0	36	None	
GI	seq_70;seq_92	0.0001	2.73e-02	684	1680	997	684	1680	997	684	1680	997	150	0	35	None	
GI	seq_74;seq_92	0.0001	2.73e-02	684	1680	997	684	1680	997	684	1680	997	150	0	35	None	
