# Output of GENECONV for sequence file msa_m0.0010_rc1.0E-7_n100_dual0.05_rep2.fasta
# GENECONV version 1.81a
# Command line:  GENECONV msa_m0.0010_rc1.0E-7_n100_dual0.05_rep2.fasta
#   -inputpath=/shared/homes/13444841/rec-bench/out/santa/n100/
#   msa_m0.0010_rc1.0E-7_n100_dual0.05_rep2.fasta -nolog -Dumptab -Fancy

# msa_m0.0010_rc1.0E-7_n100_dual0.05_rep2.fasta (in default directory): 100 sequences.

"# Options and features: 100 DNA sequences, 1680 aligned bases,"
"#   373 polymorphisms, FASTA format, mismatches in fragments not allowed,"
"#   no groups defined, maxSimPairPval=0.05, maxSimGlobPval=0.05,"
"#   no maxKAPairPval limits, no maxKAGlobPval limits,"
"#   simPvals based on 10,000 permutations,"
"#   global P-values based on BLAST-like global scores,"
"#   fragment limits: minlength=1, minnpolys=2, minscore=2,"
"#   no pairwise fragment lists, starting seed=762857787,"
"#   contiguous sites with indels are one polymorphism, no indel blocks,"
#   no match (replacement) char in source file.
# Sequence names:  seq_1  seq_2  seq_3  seq_4  seq_5  seq_6  seq_7  seq_8
#   seq_9  seq_10  seq_11  seq_12  seq_13  seq_14  seq_15  seq_16  seq_17
#   seq_18  seq_19  seq_20  seq_21  seq_22  seq_23  seq_24  seq_25  seq_26
#   seq_27  seq_28  seq_29  seq_30  seq_31  seq_32  seq_33  seq_34  seq_35
#   seq_36  seq_37  seq_38  seq_39  seq_40  seq_41  seq_42  seq_43  seq_44
#   seq_45  seq_46  seq_47  seq_48  seq_49  seq_50  seq_51  seq_52  seq_53
#   seq_54  seq_55  seq_56  seq_57  seq_58  seq_59  seq_60  seq_61  seq_62
#   seq_63  seq_64  seq_65  seq_66  seq_67  seq_68  seq_69  seq_70  seq_71
#   seq_72  seq_73  seq_74  seq_75  seq_76  seq_77  seq_78  seq_79  seq_80
#   seq_81  seq_82  seq_83  seq_84  seq_85  seq_86  seq_87  seq_88  seq_89
#   seq_90  seq_91  seq_92  seq_93  seq_94  seq_95  seq_96  seq_97  seq_98
#   seq_99  seq_100
# Paths for reading files: (Default directory)
#   /shared/homes/13444841/rec-bench/out/santa/n100

# No mismatches in fragments (`gscale'=0)
"# Nucleotide codes in data:  T(39,219)  C(50,470)  A(33,863)  G(44,448)"
#   CG/TCAG ratio: 56.50%
# No non-nucleotide characters in data.
# 373 polymorphic and 1307 monomorphic sites with no indels.
# No single polymorphic sites with indels.
# No indel blocks with more than one site.
# 373 polymorphisms to be permuted.
# 
# Comparisons without any fragments (NUCLEOTIDES):
#   seq_25 v seq_98 (inner frags): No site differences.
# 
# The following are for outer fragments (NUCLEOTIDES):
#   seq_22 (outer sequence frags): No sites are unique.
#   seq_25 (outer sequence frags): No sites are unique.
#   seq_45 (outer sequence frags): No sites are unique.
#   seq_61 (outer sequence frags): No sites are unique.
#   seq_62 (outer sequence frags): No sites are unique.
#   seq_74 (outer sequence frags): No sites are unique.
#   seq_78 (outer sequence frags): No sites are unique.
#   seq_83 (outer sequence frags): No sites are unique.
#   seq_98 (outer sequence frags): No sites are unique.
#   seq_100 (outer sequence frags): No sites are unique.
# (The entire sequence is NOT counted as a fragment.)
# 
# The starting random number seed is  762857787.
"# Simulated P-values are based on 10,000 permutations."
# Maximum BLAST-like scores:
# Inner	Global	Sim	S.D.s above	S.D. of	
#   frags	Score	P-value	sim. mean	sims	
# SCORE	 15.141	     0.0000	      8.43	     1.0752	
# OuterSeq
#   frags	  3.732	     0.3044	      0.64	     1.5128	

# Global lists: 695 I and no O significant fragments
# Pairwise lists: No fragments listed
"#  where I means inner pair, O is outer seq, A is outer pair, and"
#  G means outer group (fragments).
# Global P-values are based on BLAST-like global scores.

# Fragment offsets and lengths are in nucleotides.
# Bases other than `TCAGU' are treated as indels
#   for the purpose of generating polymorphisms.
# Bases other than `TCAGURYMWSKBDHVNX' are treated as indels
#   for the purpose of computing unaligned offsets.


"# Global inner fragments (373 polymorphisms, 1680 aligned bases):"
# (Inner fragments are runs of matching sites.)
# (Sim and BC KA P-values are corrected for multiple comparisons.)
# (Fragments are listed only if Sim P-value <= 0.05.)
# See earlier in the file for the full restrictions on fragments.

# NOTE: 3.14e-04 means 3.14 x 10^{-4} or 0.000314.
# BC KA means Bonferroni-corrected KA (BLAST-like) Pvalues.
# KA Pvalues are NOT corrected for multiple pairwise comparisons.
"# In the following table, BC Pvalues are KA Pvalues multiplied by 4950."
# Num Poly  is the number of polymorphic sites in the fragment.
# Num Dif   is the number of mismatches within the fragment.
# Tot Difs  is the total number of mismatches between two sequences.
# MisM Pen  is the penalty per mismatch for these two sequences.

# Frag	Sequence	Sim	BC KA		Aligned Offsets			In Seq1			In Seq2		Num	Num	Total	Mismatch	
#   type	Names	Pvalue	Pvalue	Begin	End	Length	Begin	End	Length	Begin	End	Length	Poly	Dif	Diffs	Penalty	
GI	seq_2;seq_9	0.0000	1.31e-03	689	1656	968	689	1656	968	689	1656	968	166	0	40	None	
GI	seq_2;seq_15	0.0000	1.69e-03	689	1680	992	689	1680	992	689	1680	992	168	0	39	None	
GI	seq_2;seq_38	0.0000	1.69e-03	689	1680	992	689	1680	992	689	1680	992	168	0	39	None	
GI	seq_3;seq_15	0.0000	1.89e-03	690	1680	991	690	1680	991	690	1680	991	167	0	39	None	
GI	seq_3;seq_38	0.0000	1.89e-03	690	1680	991	690	1680	991	690	1680	991	167	0	39	None	
GI	seq_38;seq_55	0.0000	2.10e-03	682	1680	999	682	1680	999	682	1680	999	175	0	37	None	
GI	seq_8;seq_9	0.0000	2.11e-03	689	1656	968	689	1656	968	689	1656	968	166	0	39	None	
GI	seq_3;seq_88	0.0000	2.70e-03	730	1625	896	730	1625	896	730	1625	896	152	0	42	None	
GI	seq_38;seq_62	0.0000	2.72e-03	689	1680	992	689	1680	992	689	1680	992	168	0	38	None	
GI	seq_15;seq_22	0.0000	3.03e-03	690	1680	991	690	1680	991	690	1680	991	167	0	38	None	
GI	seq_22;seq_38	0.0000	3.03e-03	690	1680	991	690	1680	991	690	1680	991	167	0	38	None	
GI	seq_9;seq_29	0.0000	3.37e-03	689	1656	968	689	1656	968	689	1656	968	166	0	38	None	
GI	seq_15;seq_35	0.0000	3.37e-03	680	1615	936	680	1615	936	680	1615	936	166	0	38	None	
GI	seq_15;seq_38	0.0000	3.44e-03	682	1680	999	682	1680	999	682	1680	999	175	0	36	None	
GI	seq_9;seq_15	0.0000	3.55e-03	685	1656	972	685	1656	972	685	1656	972	170	0	37	None	
GI	seq_10;seq_38	0.0000	3.72e-03	792	1680	889	792	1680	889	792	1680	889	153	0	41	None	
GI	seq_22;seq_88	0.0000	4.17e-03	730	1625	896	730	1625	896	730	1625	896	152	0	41	None	
GI	seq_2;seq_45	0.0000	4.37e-03	689	1680	992	689	1680	992	689	1680	992	168	0	37	None	
GI	seq_15;seq_29	0.0000	4.37e-03	689	1680	992	689	1680	992	689	1680	992	168	0	37	None	
GI	seq_15;seq_57	0.0000	4.85e-03	690	1680	991	690	1680	991	690	1680	991	167	0	37	None	
GI	seq_38;seq_57	0.0000	4.85e-03	690	1680	991	690	1680	991	690	1680	991	167	0	37	None	
GI	seq_2;seq_59	0.0000	5.10e-03	760	1680	921	760	1680	921	760	1680	921	158	0	39	None	
GI	seq_10;seq_88	0.0001	6.24e-03	792	1625	834	792	1625	834	792	1625	834	145	0	42	None	
GI	seq_2;seq_88	0.0001	6.43e-03	730	1625	896	730	1625	896	730	1625	896	152	0	40	None	
GI	seq_57;seq_88	0.0001	6.43e-03	730	1625	896	730	1625	896	730	1625	896	152	0	40	None	
GI	seq_3;seq_71	0.0001	6.65e-03	690	1563	874	690	1563	874	690	1563	874	148	0	41	None	
GI	seq_8;seq_15	0.0001	7.01e-03	689	1680	992	689	1680	992	689	1680	992	168	0	36	None	
GI	seq_8;seq_38	0.0001	7.01e-03	689	1680	992	689	1680	992	689	1680	992	168	0	36	None	
GI	seq_29;seq_38	0.0001	7.01e-03	689	1680	992	689	1680	992	689	1680	992	168	0	36	None	
GI	seq_9;seq_10	0.0001	7.21e-03	792	1656	865	792	1656	865	792	1656	865	151	0	40	None	
GI	seq_3;seq_55	0.0001	7.76e-03	690	1680	991	690	1680	991	690	1680	991	167	0	36	None	
GI	seq_3;seq_61	0.0001	7.76e-03	690	1680	991	690	1680	991	690	1680	991	167	0	36	None	
GI	seq_10;seq_15	0.0001	8.86e-03	792	1680	889	792	1680	889	792	1680	889	153	0	39	None	
GI	seq_10;seq_59	0.0001	8.86e-03	792	1680	889	792	1680	889	792	1680	889	153	0	39	None	
GI	seq_38;seq_58	0.0001	9.04e-03	820	1680	861	820	1680	861	820	1680	861	149	0	40	None	
GI	seq_3;seq_9	0.0001	9.50e-03	690	1656	967	690	1656	967	690	1656	967	165	0	36	None	
GI	seq_8;seq_88	0.0001	9.89e-03	730	1625	896	730	1625	896	730	1625	896	152	0	39	None	
GI	seq_62;seq_88	0.0001	9.89e-03	730	1625	896	730	1625	896	730	1625	896	152	0	39	None	
GI	seq_22;seq_71	0.0001	1.01e-02	690	1563	874	690	1563	874	690	1563	874	148	0	40	None	
GI	seq_38;seq_83	0.0001	1.02e-02	688	1680	993	688	1680	993	688	1680	993	169	0	35	None	
GI	seq_8;seq_55	0.0001	1.12e-02	689	1680	992	689	1680	992	689	1680	992	168	0	35	None	
GI	seq_8;seq_61	0.0001	1.12e-02	689	1680	992	689	1680	992	689	1680	992	168	0	35	None	
GI	seq_29;seq_45	0.0001	1.12e-02	689	1680	992	689	1680	992	689	1680	992	168	0	35	None	
GI	seq_3;seq_45	0.0001	1.24e-02	690	1680	991	690	1680	991	690	1680	991	167	0	35	None	
