500, 1.0000000e+00
525, 9.9999962e-01
550, 1.0000000e+00
575, 1.0000000e+00
600, 1.0000000e+00
625, 1.0000000e+00
650, 1.0000000e+00
675, 1.0000000e+00
700, 1.0000000e+00
725, 1.0000000e+00
750, 1.0000000e+00
775, 1.0000000e+00
800, 1.0000000e+00
825, 1.0000000e+00
850, 1.0000000e+00
875, 1.0000000e+00
900, 1.0000000e+00
925, 1.0000000e+00
950, 1.0000000e+00
975, 1.0000000e+00
1000, 1.0000000e+00
1025, 1.0000000e+00
1050, 1.0000000e+00
1075, 9.9999999e-01
1100, 9.9999554e-01
1125, 9.9379233e-01
1150, 3.2751210e-02
1175, 1.0260471e-03
