500, 3.1734623e-03
525, 5.1536396e-03
550, 6.0843769e-02
575, 1.1409716e-01
600, 9.6221122e-02
625, 1.7213905e-02
650, 1.0680002e-02
675, 3.2886677e-01
700, 5.0947839e-01
725, 5.5041135e-01
750, 1.2413186e-01
775, 1.9903465e-01
800, 3.3521895e-01
825, 4.2707298e-01
850, 5.7572904e-01
875, 3.2498780e-01
900, 1.4356959e-01
925, 4.6350880e-01
950, 2.1078690e-01
975, 8.8086571e-02
1000, 1.8335613e-02
1025, 3.5779837e-02
1050, 6.8853826e-02
1075, 1.2319996e-02
1100, 2.7335649e-02
1125, 1.1528210e-01
1150, 2.0363348e-01
1175, 3.2189693e-01
