500, 8.7076439e-01
525, 8.8372116e-01
550, 7.8087076e-01
575, 9.2933236e-01
600, 9.3247075e-01
625, 9.3394484e-01
650, 9.3394484e-01
675, 9.3628672e-01
700, 9.7990809e-01
725, 9.7990809e-01
750, 9.7522537e-01
775, 9.7522537e-01
800, 9.6913044e-01
825, 9.4396173e-01
850, 9.3704871e-01
875, 9.1150073e-01
900, 8.9030596e-01
925, 8.7624458e-01
950, 8.1646082e-01
975, 8.2043408e-01
1000, 8.2043408e-01
1025, 8.2043408e-01
1050, 7.3020084e-01
1075, 7.1713727e-01
1100, 6.9874742e-01
1125, 2.2475541e-01
1150, 4.6206174e-01
1175, 9.5639539e-01
