500, 6.2646729e-01
525, 8.1171162e-01
550, 8.6690730e-01
575, 9.9511132e-01
600, 9.8720210e-01
625, 9.5229940e-01
650, 9.8959017e-01
675, 9.8232217e-01
700, 9.8712506e-01
725, 9.9877490e-01
750, 9.9455528e-01
775, 9.9408380e-01
800, 9.9306259e-01
825, 9.8885655e-01
850, 9.9891314e-01
875, 9.9557164e-01
900, 9.8403301e-01
925, 9.4610586e-01
950, 9.4613402e-01
975, 8.6905011e-01
1000, 8.6780569e-01
1025, 9.0312139e-01
1050, 9.4134153e-01
1075, 8.7511081e-01
1100, 6.4774019e-01
1125, 4.6780520e-01
1150, 3.2376107e-01
1175, 6.2463736e-01
