500, 4.7962068e-01
525, 3.7613883e-01
550, 2.5270276e-01
575, 3.6541540e-01
600, 3.5344467e-01
625, 6.3198147e-01
650, 9.0333848e-01
675, 7.0726350e-01
700, 6.8416624e-01
725, 5.8470500e-01
750, 6.2059956e-01
775, 6.7747990e-01
800, 7.3993992e-01
825, 8.7523218e-01
850, 5.3965935e-01
875, 3.1516394e-01
900, 3.4200938e-01
925, 1.7176892e-01
950, 4.2630184e-01
975, 7.2673762e-01
1000, 9.6306832e-01
1025, 8.1186991e-01
1050, 7.9762444e-01
1075, 6.2802855e-01
1100, 7.6043792e-01
1125, 4.6701774e-01
1150, 4.8565754e-01
1175, 2.0149788e-01
