500, 2.1770824e-03
525, 1.0140821e-02
550, 8.6736983e-02
575, 4.5660233e-01
600, 4.3985259e-01
625, 1.2819492e-01
650, 2.9460983e-01
675, 3.2652861e-01
700, 2.9376979e-01
725, 8.2895548e-02
750, 2.3330646e-01
775, 5.3957892e-02
800, 8.2044439e-02
825, 2.2344201e-01
850, 3.8500313e-01
875, 1.4281308e-01
900, 1.2685880e-01
925, 1.3842776e-01
950, 1.8860891e-01
975, 6.0986375e-02
1000, 1.8408082e-01
1025, 1.5776857e-01
1050, 5.3532424e-01
1075, 2.7772940e-01
1100, 2.3560833e-01
1125, 1.2361350e-02
1150, 1.4334544e-01
1175, 2.3270593e-01
