500, 8.1043323e-03
525, 7.9785796e-02
550, 9.9985104e-01
575, 1.0000000e+00
600, 1.0000000e+00
625, 1.0000000e+00
650, 1.0000000e+00
675, 1.0000000e+00
700, 1.0000000e+00
725, 1.0000000e+00
750, 1.0000000e+00
775, 1.0000000e+00
800, 1.0000000e+00
825, 1.0000000e+00
850, 1.0000000e+00
875, 1.0000000e+00
900, 1.0000000e+00
925, 1.0000000e+00
950, 1.0000000e+00
975, 1.0000000e+00
1000, 1.0000000e+00
1025, 1.0000000e+00
1050, 9.9999942e-01
1075, 9.1606380e-01
1100, 2.3407891e-04
1125, 1.2059346e-14
1150, 4.5158228e-19
1175, 4.4891500e-06
