500, 1.4728006e-01
525, 3.3357978e-01
550, 3.7450655e-01
575, 1.7726974e-01
600, 1.7726974e-01
625, 1.7726974e-01
650, 1.7726974e-01
675, 1.7726974e-01
700, 1.7726974e-01
725, 1.7726974e-01
750, 1.7726974e-01
775, 1.7726974e-01
800, 1.7726974e-01
825, 1.7726974e-01
850, 1.7726974e-01
875, 1.7726974e-01
900, 1.7726974e-01
925, 1.7726974e-01
950, 1.7726974e-01
975, 1.7726974e-01
1000, 1.7726974e-01
1025, 1.7726974e-01
1050, 1.7726974e-01
1075, 1.7726974e-01
1100, 1.7726974e-01
1125, 3.1867594e-01
1150, 1.0000000e+00
1175, 3.5649529e-311
