500, 4.5352339e-02
525, 1.8880459e-01
550, 9.9917472e-01
575, 9.9999998e-01
600, 9.9999996e-01
625, 9.9999995e-01
650, 9.9999998e-01
675, 9.9999999e-01
700, 9.9999993e-01
725, 9.9999982e-01
750, 9.9999997e-01
775, 9.9999996e-01
800, 9.9999996e-01
825, 9.9999999e-01
850, 1.0000000e+00
875, 9.9999999e-01
900, 9.9999999e-01
925, 1.0000000e+00
950, 9.9999999e-01
975, 9.9999998e-01
1000, 9.9999998e-01
1025, 1.0000000e+00
1050, 9.9997202e-01
1075, 7.0975372e-01
1100, 1.1809350e-06
1125, 1.7176595e-16
1150, 2.4248157e-16
1175, 1.3820432e-03
