500, 2.5071931e-29
525, 1.4729024e-14
550, 3.2181648e-02
575, 7.1325087e-01
600, 8.0438736e-01
625, 6.9853619e-01
650, 7.1645392e-01
675, 8.2041869e-01
700, 7.5199400e-01
725, 7.4892505e-01
750, 7.2690639e-01
775, 7.1787566e-01
800, 7.7801763e-01
825, 7.6823864e-01
850, 7.8441351e-01
875, 7.0424583e-01
900, 5.4831226e-01
925, 5.4332679e-01
950, 4.6057859e-01
975, 3.7507672e-01
1000, 4.7675114e-01
1025, 3.8604406e-01
1050, 4.6343531e-03
1075, 2.4423957e-15
1100, 0.0000000e+00
1125, 0.0000000e+00
1150, 0.0000000e+00
1175, 3.2830535e-29
