500, 1.9787566e-01
525, 3.0008454e-01
550, 6.5924437e-01
575, 7.3026994e-01
600, 7.4860269e-01
625, 3.5830549e-01
650, 2.7390071e-01
675, 3.7271429e-01
700, 8.2310467e-01
725, 7.2676021e-01
750, 8.7354276e-01
775, 8.0567324e-01
800, 9.1440395e-01
825, 8.1285775e-01
850, 8.2610852e-01
875, 8.8005158e-01
900, 8.6980056e-01
925, 8.3441002e-01
950, 5.9389613e-01
975, 1.5661694e-01
1000, 5.4496832e-02
1025, 3.2175965e-01
1050, 4.0204546e-01
1075, 2.8308719e-01
1100, 7.3517781e-02
1125, 1.5806610e-02
1150, 9.2337353e-02
1175, 2.7224087e-01
