500, 9.1313971e-02
525, 1.2949696e-02
550, 9.7562001e-02
575, 3.3540110e-01
600, 7.8682006e-01
625, 7.0693848e-01
650, 8.0809673e-01
675, 3.7052692e-01
700, 6.1426597e-01
725, 3.1800276e-01
750, 8.8448392e-02
775, 1.4412540e-01
800, 2.9789843e-01
825, 2.9197740e-01
850, 5.5745264e-01
875, 5.5678152e-01
900, 4.2664985e-01
925, 6.9576876e-01
950, 3.5008693e-01
975, 4.3183979e-01
1000, 8.8062577e-01
1025, 9.6199778e-01
1050, 8.6180492e-01
1075, 6.8477229e-01
1100, 1.0060890e-01
1125, 8.9306000e-03
1150, 2.6864259e-04
1175, 2.8152938e-01
