500, 1.0642795e-01
525, 1.0474319e-01
550, 4.5324446e-02
575, 1.0535311e-01
600, 9.7818194e-02
625, 9.7818194e-02
650, 1.0430470e-01
675, 1.0430470e-01
700, 9.5968163e-02
725, 1.1613979e-01
750, 1.1613979e-01
775, 9.7332560e-02
800, 8.2675009e-02
825, 8.2675009e-02
850, 6.9575251e-02
875, 6.9575251e-02
900, 6.9575251e-02
925, 5.7966480e-02
950, 5.9345526e-02
975, 5.9345526e-02
1000, 6.3993058e-02
1025, 6.3993058e-02
1050, 4.1977545e-02
1075, 4.1977545e-02
1100, 4.1977545e-02
1125, 2.7070071e-02
1150, 1.7642874e-01
1175, 5.3190115e-02
