500, 1.9718334e-02
525, 1.4995073e-01
550, 5.9878865e-01
575, 8.4352316e-01
600, 8.2106187e-01
625, 5.6939056e-01
650, 8.5435959e-01
675, 6.7368840e-01
700, 7.4113674e-01
725, 8.2034874e-01
750, 8.2782202e-01
775, 6.5675502e-01
800, 6.4655005e-01
825, 6.4487064e-01
850, 8.0048261e-01
875, 8.7486032e-01
900, 8.1735340e-01
925, 7.3756538e-01
950, 7.1175919e-01
975, 4.4302163e-01
1000, 7.2967655e-01
1025, 7.3721955e-01
1050, 9.2015595e-01
1075, 5.6070136e-01
1100, 3.7331070e-01
1125, 1.0928657e-01
1150, 1.6281273e-01
1175, 1.8022452e-01
