500, 1.2588940e-01
525, 1.7638384e-01
550, 2.0695899e-01
575, 1.9370262e-01
600, 1.0440892e-01
625, 9.9703527e-02
650, 7.0029449e-02
675, 1.4535959e-01
700, 2.1491849e-01
725, 5.0110829e-01
750, 3.7023670e-01
775, 4.7883861e-01
800, 5.6078482e-01
825, 7.0306364e-01
850, 5.9554391e-01
875, 6.0669145e-01
900, 5.8959248e-01
925, 7.4768463e-01
950, 7.0841001e-01
975, 5.3771477e-01
1000, 4.5756672e-01
1025, 4.3367898e-01
1050, 5.0668927e-01
1075, 6.4404573e-01
1100, 6.9094793e-01
1125, 6.1679185e-01
1150, 6.1541872e-01
1175, 4.5849825e-01
