500, 5.7323683e-01
525, 5.9163492e-01
550, 2.2464513e-01
575, 7.8179458e-01
600, 7.8179458e-01
625, 7.8179458e-01
650, 7.8179458e-01
675, 7.8179458e-01
700, 7.8960701e-01
725, 7.8960701e-01
750, 7.8960701e-01
775, 7.8960701e-01
800, 7.4105452e-01
825, 7.4337080e-01
850, 7.5655552e-01
875, 7.5655552e-01
900, 7.5655552e-01
925, 7.5655552e-01
950, 7.5410823e-01
975, 7.6243460e-01
1000, 7.4316055e-01
1025, 6.6477191e-01
1050, 6.6477191e-01
1075, 6.6477191e-01
1100, 6.5226669e-01
1125, 4.4449591e-01
1150, 6.6838282e-01
1175, 6.7856033e-01
