500, 3.7312030e-13
525, 3.8258020e-05
550, 9.3758781e-01
575, 9.9999791e-01
600, 9.9999829e-01
625, 9.9999713e-01
650, 9.9999671e-01
675, 9.9999932e-01
700, 9.9999891e-01
725, 9.9999799e-01
750, 9.9999820e-01
775, 9.9999782e-01
800, 9.9999826e-01
825, 9.9999809e-01
850, 9.9999737e-01
875, 9.9999544e-01
900, 9.9998845e-01
925, 9.9998577e-01
950, 9.9998478e-01
975, 9.9991676e-01
1000, 9.9989875e-01
1025, 9.9975466e-01
1050, 9.0065646e-01
1075, 1.8713967e-03
1100, 8.3481971e-20
1125, 0.0000000e+00
1150, 0.0000000e+00
1175, 5.7321345e-14
