500, 4.5056764e-01
525, 6.0796246e-01
550, 6.4068469e-01
575, 7.8103013e-01
600, 8.2393564e-01
625, 9.1293303e-01
650, 9.1293303e-01
675, 9.5346281e-01
700, 9.5346281e-01
725, 9.5557923e-01
750, 9.5034756e-01
775, 9.4189849e-01
800, 9.4217038e-01
825, 9.4217038e-01
850, 9.4215438e-01
875, 9.3783678e-01
900, 9.3783678e-01
925, 9.3783678e-01
950, 9.3783678e-01
975, 9.5802204e-01
1000, 9.3864355e-01
1025, 9.3864355e-01
1050, 9.3864355e-01
1075, 9.4918854e-01
1100, 9.4918854e-01
1125, 8.2096826e-01
1150, 6.6353033e-01
1175, 8.3490909e-01
