500, 0.0000000e+00
525, 6.5857663e-26
550, 2.7867041e-05
575, 1.2662533e-01
600, 1.1467345e-01
625, 1.1550869e-01
650, 1.4103750e-01
675, 1.8286693e-01
700, 1.4717316e-01
725, 1.1559549e-01
750, 9.7641429e-02
775, 1.1782159e-01
800, 1.2184635e-01
825, 7.8182601e-02
850, 1.0625954e-01
875, 9.1745451e-02
900, 6.7088976e-02
925, 7.8184843e-02
950, 5.8519799e-02
975, 4.6658708e-02
1000, 5.1228455e-02
1025, 4.6611862e-02
1050, 9.4166884e-06
1075, 9.4378789e-21
1100, 0.0000000e+00
1125, 0.0000000e+00
1150, 0.0000000e+00
1175, 2.2177050e-23
