500, 5.3629500e-01
525, 3.3781223e-01
550, 8.9638866e-01
575, 8.2117521e-01
600, 6.9243737e-01
625, 5.6959860e-01
650, 8.8241409e-01
675, 9.1293812e-01
700, 9.2832748e-01
725, 8.5354972e-01
750, 7.2165770e-01
775, 6.7132758e-01
800, 6.1685098e-01
825, 3.6516210e-01
850, 4.4381980e-01
875, 4.9590015e-01
900, 4.5780836e-01
925, 3.1036343e-01
950, 4.4798768e-01
975, 7.5529325e-01
1000, 5.5149377e-01
1025, 5.0562782e-01
1050, 8.7044159e-01
1075, 6.4673792e-01
1100, 5.2168785e-01
1125, 4.9471120e-01
1150, 6.6052096e-01
1175, 8.5582598e-01
