500, 1.0000000e+00
525, 1.0000000e+00
550, 1.0000000e+00
575, 1.0000000e+00
600, 1.0000000e+00
625, 1.0000000e+00
650, 1.0000000e+00
675, 1.0000000e+00
700, 1.0000000e+00
725, 1.0000000e+00
750, 1.0000000e+00
775, 1.0000000e+00
800, 1.0000000e+00
825, 1.0000000e+00
850, 1.0000000e+00
875, 1.0000000e+00
900, 1.0000000e+00
925, 1.0000000e+00
950, 1.0000000e+00
975, 1.0000000e+00
1000, 1.0000000e+00
1025, 1.0000000e+00
1050, 1.0000000e+00
1075, 1.0000000e+00
1100, 1.0000000e+00
1125, 1.0000000e+00
1150, 9.9999934e-01
1175, 6.7106602e-01
