500, 1.1118219e-02
525, 2.6176488e-03
550, 9.0573208e-02
575, 2.4010099e-01
600, 3.0665742e-01
625, 1.4668872e-01
650, 2.7627574e-01
675, 4.8622233e-01
700, 7.2953486e-01
725, 7.9332704e-01
750, 6.1868100e-01
775, 5.4032662e-01
800, 7.3003688e-01
825, 8.0382890e-01
850, 8.2891168e-01
875, 7.5335818e-01
900, 7.3334676e-01
925, 6.4572362e-01
950, 4.1530265e-01
975, 2.3526645e-01
1000, 1.2284626e-01
1025, 6.6576794e-02
1050, 1.4682926e-01
1075, 3.1773979e-01
1100, 1.8730151e-01
1125, 3.0470338e-01
1150, 4.8820153e-01
1175, 5.8541338e-01
