500, 3.3835676e-02
525, 1.7641601e-01
550, 4.1072535e-01
575, 5.2457010e-01
600, 3.5990368e-01
625, 4.8376767e-01
650, 7.1426966e-01
675, 5.8757852e-01
700, 4.7150743e-01
725, 2.3961787e-01
750, 1.2630430e-01
775, 2.0648160e-01
800, 3.5623771e-01
825, 2.6887308e-01
850, 1.7197342e-01
875, 1.0329484e-01
900, 2.0595131e-01
925, 5.0929268e-01
950, 6.8849358e-01
975, 4.2153046e-01
1000, 2.1311845e-01
1025, 2.1129529e-01
1050, 3.2120240e-02
1075, 2.3803471e-02
1100, 1.7435935e-04
1125, 3.0038478e-03
1150, 9.6185586e-02
1175, 4.8835410e-01
