500, 4.9998979e-01
525, 8.4997532e-01
550, 7.4937068e-01
575, 8.9156208e-01
600, 8.8579216e-01
625, 9.0191236e-01
650, 8.6471309e-01
675, 8.8338353e-01
700, 8.7701778e-01
725, 8.8737415e-01
750, 8.9950080e-01
775, 9.1972384e-01
800, 9.2450908e-01
825, 9.2182002e-01
850, 9.2766829e-01
875, 9.2104809e-01
900, 9.3648159e-01
925, 9.3875839e-01
950, 9.5401408e-01
975, 9.4581883e-01
1000, 9.4302798e-01
1025, 9.5397731e-01
1050, 9.4205161e-01
1075, 9.2019071e-01
1100, 8.7213751e-01
1125, 9.7095768e-01
1150, 9.2267253e-01
1175, 9.0121312e-01
