500, 4.2980311e-01
525, 5.0399369e-01
550, 4.1813130e-01
575, 4.2998788e-01
600, 5.7165120e-01
625, 3.9422653e-01
650, 4.7198769e-01
675, 2.8059419e-01
700, 2.2012534e-01
725, 4.1926224e-01
750, 3.7804289e-01
775, 5.6695510e-01
800, 5.3899632e-01
825, 3.6649651e-01
850, 4.0883924e-01
875, 2.6064516e-01
900, 2.8790611e-01
925, 4.8579322e-01
950, 7.0079271e-01
975, 6.2688216e-01
1000, 5.8203539e-01
1025, 2.4704130e-01
1050, 2.3267496e-01
1075, 4.2512908e-01
1100, 3.2433111e-01
1125, 2.0681111e-01
1150, 2.1556959e-01
1175, 2.3367607e-01
